dew,temperature,pression
6,31.0,1005.0
8,30.0,1005.0
8,28.0,1005.0
9,27.0,1005.0
10,26.0,1006.0
11,22.0,1007.0
12,20.0,1007.0
13,19.0,1007.0
12,17.0,1008.0
12,16.0,1008.0
12,16.0,1008.0
12,14.0,1008.0
11,16.0,1008.0
10,13.0,1009.0
10,14.0,1009.0
10,19.0,1009.0
9,23.0,1010.0
8,27.0,1010.0
9,29.0,1010.0
7,31.0,1010.0
1,31.0,1009.0
2,33.0,1008.0
1,33.0,1007.0
3,32.0,1006.0
4,31.0,1005.0
5,30.0,1005.0
8,29.0,1005.0
8,27.0,1005.0
8,26.0,1006.0
10,21.0,1006.0
10,21.0,1007.0
11,19.0,1007.0
11,19.0,1007.0
12,16.0,1007.0
11,16.0,1007.0
11,16.0,1007.0
12,14.0,1007.0
11,14.0,1007.0
12,16.0,1008.0
13,18.0,1008.0
14,22.0,1008.0
14,24.0,1008.0
13,27.0,1008.0
14,29.0,1008.0
15,30.0,1007.0
11,32.0,1006.0
12,32.0,1005.0
12,32.0,1004.0
11,33.0,1003.0
11,32.0,1003.0
11,30.0,1003.0
10,28.0,1004.0
12,28.0,1005.0
10,25.0,1006.0
5,23.0,1009.0
5,22.0,1009.0
10,18.0,1010.0
10,18.0,1010.0
7,17.0,1010.0
9,17.0,1010.0
8,15.0,1010.0
8,14.0,1011.0
9,15.0,1011.0
6,21.0,1012.0
4,24.0,1013.0
-1,25.0,1013.0
-3,26.0,1012.0
0,27.0,1012.0
-2,28.0,1011.0
0,29.0,1010.0
0,30.0,1009.0
0,30.0,1008.0
1,30.0,1006.0
-1,29.0,1006.0
-1,28.0,1006.0
4,27.0,1005.0
5,26.0,1006.0
5,25.0,1006.0
6,22.0,1006.0
8,23.0,1006.0
7,23.0,1005.0
8,20.0,1005.0
10,17.0,1004.0
10,15.0,1004.0
9,14.0,1004.0
9,15.0,1004.0
9,15.0,1004.0
10,18.0,1005.0
9,20.0,1005.0
10,22.0,1005.0
9,25.0,1006.0
9,26.0,1006.0
8,28.0,1005.0
7,29.0,1004.0
10,28.0,1004.0
10,29.0,1003.0
10,28.0,1003.0
11,27.0,1002.0
9,26.0,1003.0
11,24.0,1003.0
10,23.0,1003.0
8,22.0,1004.0
4,22.0,1005.0
2,21.0,1005.0
5,19.0,1006.0
4,19.0,1005.0
5,15.0,1005.0
6,17.0,1005.0
7,15.0,1005.0
8,14.0,1005.0
8,16.0,1005.0
7,16.0,1005.0
7,18.0,1005.0
7,20.0,1005.0
9,22.0,1005.0
4,25.0,1004.0
5,26.0,1004.0
6,27.0,1003.0
7,27.0,1002.0
6,27.0,1002.0
6,26.0,1002.0
7,26.0,1002.0
6,25.0,1003.0
5,24.0,1003.0
6,22.0,1004.0
4,23.0,1005.0
4,20.0,1006.0
-1,21.0,1006.0
-1,19.0,1007.0
1,14.0,1007.0
6,15.0,1007.0
6,14.0,1007.0
6,13.0,1006.0
5,12.0,1007.0
7,15.0,1007.0
9,17.0,1008.0
9,21.0,1008.0
7,23.0,1008.0
7,26.0,1008.0
8,28.0,1008.0
7,29.0,1008.0
7,31.0,1007.0
5,31.0,1007.0
5,32.0,1006.0
4,31.0,1006.0
7,30.0,1006.0
7,28.0,1006.0
7,26.0,1007.0
6,24.0,1009.0
6,24.0,1010.0
8,20.0,1011.0
9,18.0,1011.0
6,20.0,1012.0
9,18.0,1012.0
8,17.0,1013.0
8,15.0,1013.0
7,13.0,1013.0
8,12.0,1014.0
7,13.0,1014.0
8,18.0,1014.0
6,20.0,1015.0
7,22.0,1015.0
7,24.0,1014.0
7,25.0,1014.0
8,27.0,1014.0
6,28.0,1013.0
6,27.0,1013.0
5,28.0,1012.0
6,27.0,1011.0
7,27.0,1011.0
7,26.0,1010.0
8,23.0,1011.0
7,22.0,1011.0
9,19.0,1011.0
9,19.0,1012.0
9,19.0,1012.0
9,18.0,1012.0
10,17.0,1011.0
11,16.0,1011.0
11,16.0,1011.0
10,15.0,1011.0
11,15.0,1011.0
11,15.0,1012.0
14,18.0,1012.0
10,21.0,1012.0
11,23.0,1012.0
12,25.0,1012.0
13,27.0,1012.0
14,29.0,1011.0
13,28.0,1011.0
15,29.0,1010.0
14,29.0,1009.0
16,29.0,1009.0
15,28.0,1009.0
15,28.0,1009.0
14,27.0,1010.0
13,25.0,1010.0
13,24.0,1011.0
14,24.0,1011.0
13,23.0,1011.0
13,22.0,1011.0
12,22.0,1011.0
11,23.0,1011.0
14,21.0,1011.0
15,19.0,1011.0
12,19.0,1012.0
12,20.0,1012.0
13,20.0,1012.0
13,20.0,1013.0
14,20.0,1013.0
14,19.0,1013.0
14,19.0,1013.0
14,20.0,1012.0
15,20.0,1011.0
16,19.0,1011.0
16,19.0,1010.0
16,19.0,1010.0
15,19.0,1010.0
15,18.0,1010.0
15,18.0,1010.0
15,18.0,1011.0
16,18.0,1011.0
16,18.0,1011.0
15,18.0,1012.0
12,16.0,1011.0
13,16.0,1011.0
13,16.0,1011.0
13,16.0,1011.0
13,15.0,1010.0
13,15.0,1011.0
14,15.0,1011.0
14,15.0,1011.0
14,16.0,1012.0
14,16.0,1012.0
15,17.0,1011.0
15,19.0,1011.0
12,22.0,1011.0
8,23.0,1010.0
11,24.0,1009.0
10,24.0,1008.0
11,23.0,1008.0
11,21.0,1008.0
11,21.0,1008.0
10,20.0,1009.0
12,19.0,1009.0
14,18.0,1010.0
14,17.0,1011.0
14,16.0,1011.0
14,16.0,1011.0
13,16.0,1010.0
13,15.0,1010.0
14,15.0,1010.0
14,15.0,1009.0
13,15.0,1009.0
14,14.0,1009.0
14,15.0,1009.0
14,15.0,1009.0
13,17.0,1009.0
14,17.0,1008.0
14,20.0,1007.0
14,20.0,1007.0
14,20.0,1005.0
13,21.0,1004.0
12,23.0,1004.0
13,22.0,1003.0
12,22.0,1004.0
8,23.0,1004.0
13,20.0,1005.0
13,19.0,1006.0
13,18.0,1007.0
13,18.0,1008.0
13,17.0,1010.0
12,17.0,1010.0
10,16.0,1010.0
8,14.0,1009.0
9,11.0,1009.0
8,10.0,1009.0
8,9.0,1009.0
9,11.0,1009.0
11,15.0,1010.0
0,19.0,1009.0
-1,21.0,1009.0
-8,23.0,1009.0
-1,23.0,1008.0
0,24.0,1007.0
-4,25.0,1006.0
-8,26.0,1006.0
-7,27.0,1005.0
-7,27.0,1005.0
-8,26.0,1005.0
-7,25.0,1005.0
-6,22.0,1006.0
-6,20.0,1007.0
-6,18.0,1008.0
-4,15.0,1008.0
-4,15.0,1008.0
-6,17.0,1008.0
1,15.0,1008.0
-2,14.0,1008.0
-4,16.0,1007.0
-2,13.0,1007.0
0,10.0,1007.0
3,11.0,1007.0
3,15.0,1007.0
-1,19.0,1007.0
-2,22.0,1007.0
-4,23.0,1006.0
-5,24.0,1006.0
-5,26.0,1004.0
-3,26.0,1004.0
-3,26.0,1003.0
-4,27.0,1002.0
-5,27.0,1002.0
-4,26.0,1002.0
-4,25.0,1002.0
-3,21.0,1003.0
-1,18.0,1003.0
0,22.0,1003.0
1,22.0,1003.0
1,21.0,1003.0
1,21.0,1002.0
2,19.0,1002.0
2,19.0,1002.0
3,13.0,1002.0
3,12.0,1003.0
1,14.0,1003.0
0,17.0,1004.0
-1,19.0,1005.0
0,20.0,1005.0
0,21.0,1005.0
-2,23.0,1005.0
-2,24.0,1005.0
-3,26.0,1004.0
-2,26.0,1003.0
-1,27.0,1003.0
0,28.0,1002.0
-1,28.0,1001.0
-1,28.0,1000.0
-1,27.0,1000.0
-3,27.0,1000.0
-3,26.0,1001.0
-4,26.0,1001.0
-4,25.0,1001.0
-5,26.0,1001.0
-5,25.0,1001.0
0,21.0,1002.0
-1,17.0,1002.0
5,17.0,1003.0
6,16.0,1004.0
6,16.0,1005.0
7,16.0,1006.0
7,18.0,1007.0
7,20.0,1008.0
7,21.0,1008.0
8,23.0,1008.0
8,25.0,1008.0
9,25.0,1007.0
8,27.0,1007.0
8,27.0,1006.0
8,29.0,1005.0
8,29.0,1004.0
9,28.0,1004.0
9,26.0,1004.0
10,24.0,1005.0
8,22.0,1006.0
9,20.0,1007.0
8,19.0,1007.0
7,18.0,1008.0
7,17.0,1008.0
8,15.0,1008.0
8,14.0,1008.0
8,15.0,1008.0
9,13.0,1007.0
9,13.0,1008.0
9,14.0,1008.0
9,18.0,1009.0
9,19.0,1009.0
10,21.0,1009.0
11,22.0,1008.0
11,24.0,1008.0
13,27.0,1007.0
13,28.0,1006.0
13,29.0,1005.0
14,31.0,1004.0
15,31.0,1004.0
16,31.0,1004.0
12,30.0,1004.0
13,30.0,1005.0
14,28.0,1005.0
13,28.0,1005.0
14,26.0,1005.0
16,23.0,1006.0
15,24.0,1006.0
15,22.0,1006.0
15,21.0,1006.0
15,21.0,1006.0
15,20.0,1006.0
15,20.0,1007.0
16,20.0,1007.0
16,21.0,1008.0
17,23.0,1009.0
17,24.0,1009.0
17,25.0,1009.0
18,26.0,1009.0
18,28.0,1009.0
18,29.0,1008.0
18,30.0,1008.0
19,30.0,1007.0
19,30.0,1007.0
19,29.0,1007.0
19,29.0,1008.0
18,28.0,1008.0
17,28.0,1009.0
17,25.0,1011.0
16,23.0,1012.0
15,22.0,1013.0
15,22.0,1012.0
17,19.0,1013.0
16,19.0,1013.0
17,19.0,1013.0
17,18.0,1013.0
17,18.0,1013.0
17,18.0,1013.0
17,19.0,1014.0
16,21.0,1015.0
15,22.0,1015.0
16,21.0,1015.0
16,20.0,1015.0
18,22.0,1015.0
16,22.0,1015.0
16,23.0,1014.0
15,23.0,1014.0
13,23.0,1014.0
15,23.0,1014.0
14,22.0,1014.0
14,21.0,1014.0
14,19.0,1014.0
16,18.0,1015.0
15,18.0,1015.0
15,18.0,1015.0
15,19.0,1015.0
15,18.0,1014.0
16,17.0,1015.0
16,17.0,1015.0
15,17.0,1015.0
15,16.0,1015.0
16,17.0,1015.0
16,18.0,1015.0
15,20.0,1016.0
14,20.0,1015.0
14,21.0,1016.0
14,22.0,1016.0
15,23.0,1015.0
15,24.0,1014.0
16,25.0,1014.0
17,25.0,1013.0
18,26.0,1013.0
17,25.0,1012.0
17,25.0,1012.0
16,24.0,1012.0
15,24.0,1013.0
16,23.0,1013.0
17,23.0,1013.0
17,23.0,1013.0
17,22.0,1013.0
17,22.0,1012.0
17,20.0,1012.0
16,21.0,1012.0
16,20.0,1011.0
16,20.0,1011.0
17,20.0,1011.0
17,20.0,1011.0
17,21.0,1012.0
17,23.0,1011.0
16,24.0,1011.0
16,25.0,1011.0
15,26.0,1011.0
14,27.0,1010.0
12,28.0,1009.0
10,28.0,1008.0
10,28.0,1008.0
10,28.0,1007.0
12,27.0,1007.0
12,26.0,1007.0
12,25.0,1007.0
13,24.0,1008.0
15,25.0,1009.0
15,24.0,1009.0
15,24.0,1009.0
14,21.0,1010.0
3,21.0,1010.0
0,20.0,1011.0
-2,20.0,1011.0
-2,18.0,1012.0
0,17.0,1013.0
2,20.0,1014.0
1,22.0,1014.0
0,24.0,1014.0
-1,24.0,1013.0
-1,25.0,1013.0
-3,26.0,1012.0
-3,27.0,1012.0
-2,28.0,1010.0
-2,27.0,1009.0
-1,27.0,1009.0
-1,27.0,1009.0
0,26.0,1009.0
0,24.0,1009.0
1,23.0,1009.0
3,21.0,1010.0
5,21.0,1010.0
6,19.0,1010.0
7,19.0,1010.0
8,18.0,1010.0
9,17.0,1010.0
9,15.0,1010.0
7,18.0,1011.0
7,15.0,1011.0
6,19.0,1012.0
5,20.0,1012.0
2,22.0,1012.0
-1,25.0,1013.0
-3,26.0,1013.0
-4,25.0,1013.0
-4,26.0,1012.0
-4,27.0,1011.0
-3,26.0,1011.0
-3,27.0,1010.0
-2,27.0,1009.0
-3,27.0,1008.0
-1,26.0,1008.0
1,24.0,1009.0
-1,22.0,1009.0
4,19.0,1010.0
3,15.0,1011.0
3,16.0,1011.0
7,16.0,1010.0
4,17.0,1010.0
4,16.0,1011.0
7,16.0,1010.0
6,14.0,1011.0
6,15.0,1011.0
5,17.0,1011.0
4,20.0,1011.0
5,22.0,1011.0
4,24.0,1011.0
4,25.0,1011.0
4,27.0,1010.0
4,28.0,1010.0
5,28.0,1009.0
5,28.0,1008.0
5,27.0,1008.0
6,27.0,1007.0
3,27.0,1007.0
6,25.0,1006.0
6,24.0,1007.0
8,22.0,1008.0
10,20.0,1009.0
12,19.0,1009.0
12,17.0,1009.0
12,17.0,1009.0
12,16.0,1008.0
12,14.0,1008.0
12,14.0,1007.0
12,14.0,1007.0
10,11.0,1007.0
13,14.0,1007.0
13,18.0,1007.0
13,20.0,1007.0
13,22.0,1007.0
13,24.0,1007.0
12,27.0,1006.0
12,30.0,1005.0
11,32.0,1004.0
7,33.0,1003.0
6,33.0,1002.0
5,33.0,1001.0
4,33.0,1001.0
3,32.0,1001.0
3,30.0,1002.0
5,29.0,1002.0
5,28.0,1002.0
6,27.0,1003.0
7,25.0,1003.0
8,22.0,1003.0
10,19.0,1003.0
10,18.0,1003.0
9,16.0,1004.0
9,16.0,1004.0
9,16.0,1005.0
10,19.0,1006.0
11,22.0,1007.0
12,24.0,1007.0
14,25.0,1007.0
13,27.0,1007.0
14,28.0,1007.0
14,29.0,1007.0
16,30.0,1007.0
15,31.0,1006.0
15,31.0,1007.0
16,30.0,1006.0
16,29.0,1007.0
15,29.0,1006.0
15,27.0,1008.0
15,25.0,1009.0
15,24.0,1010.0
13,23.0,1011.0
13,22.0,1011.0
13,21.0,1011.0
13,20.0,1011.0
12,19.0,1012.0
12,19.0,1012.0
12,16.0,1012.0
11,18.0,1013.0
14,20.0,1013.0
13,22.0,1013.0
12,24.0,1014.0
13,25.0,1014.0
14,27.0,1013.0
14,28.0,1013.0
15,29.0,1012.0
15,31.0,1011.0
15,31.0,1011.0
16,32.0,1010.0
13,33.0,1009.0
12,33.0,1009.0
10,32.0,1009.0
11,31.0,1010.0
12,28.0,1010.0
14,28.0,1011.0
15,26.0,1011.0
14,26.0,1011.0
15,25.0,1011.0
15,25.0,1011.0
15,24.0,1011.0
15,23.0,1010.0
15,22.0,1010.0
14,22.0,1010.0
14,23.0,1010.0
15,24.0,1010.0
15,24.0,1011.0
14,25.0,1011.0
12,26.0,1010.0
12,26.0,1010.0
11,27.0,1010.0
11,27.0,1009.0
12,26.0,1010.0
13,21.0,1010.0
13,22.0,1011.0
13,21.0,1011.0
14,20.0,1012.0
12,21.0,1012.0
14,20.0,1013.0
12,18.0,1013.0
11,18.0,1014.0
10,17.0,1014.0
9,16.0,1014.0
9,17.0,1014.0
9,15.0,1014.0
10,15.0,1014.0
10,13.0,1015.0
9,12.0,1016.0
9,18.0,1016.0
9,18.0,1016.0
9,21.0,1017.0
7,23.0,1017.0
6,24.0,1017.0
6,26.0,1017.0
5,26.0,1016.0
5,27.0,1016.0
4,27.0,1015.0
4,27.0,1015.0
3,28.0,1015.0
3,27.0,1015.0
2,27.0,1015.0
2,24.0,1015.0
3,21.0,1016.0
4,19.0,1017.0
6,16.0,1017.0
7,15.0,1018.0
7,15.0,1018.0
5,16.0,1018.0
6,15.0,1018.0
9,13.0,1019.0
10,12.0,1019.0
9,13.0,1019.0
8,15.0,1019.0
7,18.0,1020.0
9,20.0,1020.0
12,21.0,1019.0
13,24.0,1018.0
12,26.0,1018.0
9,27.0,1017.0
8,27.0,1016.0
8,27.0,1015.0
6,27.0,1014.0
6,27.0,1014.0
7,26.0,1014.0
13,18.0,1015.0
14,17.0,1016.0
14,16.0,1015.0
14,16.0,1015.0
14,17.0,1015.0
14,16.0,1016.0
15,17.0,1015.0
15,16.0,1015.0
15,16.0,1014.0
15,17.0,1014.0
15,16.0,1014.0
14,15.0,1014.0
14,16.0,1014.0
13,17.0,1014.0
13,18.0,1014.0
12,18.0,1014.0
13,18.0,1014.0
12,20.0,1014.0
10,22.0,1013.0
11,22.0,1012.0
13,22.0,1011.0
13,22.0,1011.0
14,23.0,1010.0
14,22.0,1011.0
14,21.0,1011.0
15,20.0,1010.0
16,19.0,1011.0
17,19.0,1012.0
17,18.0,1012.0
17,18.0,1012.0
17,17.0,1012.0
16,17.0,1012.0
16,16.0,1011.0
17,17.0,1011.0
16,16.0,1011.0
16,16.0,1011.0
17,17.0,1011.0
17,18.0,1012.0
18,19.0,1012.0
17,20.0,1012.0
16,22.0,1012.0
16,23.0,1011.0
15,25.0,1011.0
15,26.0,1010.0
13,28.0,1009.0
11,29.0,1008.0
11,29.0,1007.0
10,28.0,1007.0
11,28.0,1007.0
11,27.0,1007.0
12,24.0,1007.0
14,23.0,1007.0
15,22.0,1008.0
15,22.0,1008.0
16,22.0,1007.0
15,21.0,1007.0
15,21.0,1007.0
16,20.0,1007.0
18,20.0,1007.0
19,20.0,1007.0
19,20.0,1007.0
19,21.0,1007.0
19,21.0,1007.0
19,22.0,1006.0
20,22.0,1006.0
20,24.0,1005.0
20,25.0,1005.0
20,23.0,1004.0
21,23.0,1005.0
21,23.0,1004.0
19,21.0,1004.0
19,22.0,1004.0
20,22.0,1003.0
19,21.0,1003.0
19,20.0,1004.0
18,20.0,1005.0
17,18.0,1006.0
17,18.0,1006.0
16,17.0,1006.0
17,17.0,1006.0
16,16.0,1005.0
16,16.0,1005.0
15,16.0,1006.0
17,17.0,1006.0
17,17.0,1006.0
18,19.0,1006.0
18,20.0,1006.0
19,23.0,1007.0
18,24.0,1006.0
18,26.0,1006.0
18,28.0,1005.0
17,29.0,1004.0
17,30.0,1003.0
16,30.0,1003.0
15,32.0,1002.0
12,32.0,1001.0
12,32.0,1001.0
13,31.0,1001.0
12,30.0,1002.0
14,29.0,1002.0
14,27.0,1003.0
15,23.0,1002.0
16,22.0,1003.0
16,20.0,1003.0
16,20.0,1003.0
16,20.0,1003.0
16,18.0,1004.0
15,20.0,1004.0
16,22.0,1005.0
15,23.0,1005.0
13,26.0,1006.0
10,29.0,1006.0
7,31.0,1006.0
7,31.0,1006.0
7,33.0,1005.0
6,34.0,1004.0
7,34.0,1004.0
7,34.0,1003.0
12,33.0,1002.0
11,33.0,1002.0
12,31.0,1002.0
12,30.0,1002.0
11,28.0,1003.0
16,27.0,1003.0
16,25.0,1003.0
17,24.0,1003.0
17,23.0,1003.0
16,23.0,1003.0
16,23.0,1003.0
14,22.0,1002.0
14,22.0,1002.0
13,21.0,1002.0
14,21.0,1002.0
14,23.0,1002.0
14,23.0,1002.0
15,24.0,1002.0
16,26.0,1002.0
16,28.0,1001.0
16,29.0,1001.0
17,29.0,1000.0
18,30.0,999.0
18,31.0,998.0
19,30.0,999.0
14,28.0,1000.0
14,27.0,1000.0
15,25.0,1000.0
15,24.0,1001.0
16,22.0,1001.0
15,23.0,1002.0
15,22.0,1001.0
14,22.0,1001.0
14,20.0,1001.0
15,20.0,1000.0
16,20.0,1000.0
15,20.0,1000.0
15,19.0,1001.0
15,20.0,1001.0
16,23.0,1001.0
16,24.0,1001.0
15,26.0,1001.0
15,28.0,1001.0
16,30.0,1000.0
15,31.0,1000.0
14,32.0,999.0
13,31.0,998.0
16,31.0,998.0
16,32.0,998.0
16,31.0,997.0
15,30.0,997.0
17,29.0,998.0
17,27.0,998.0
19,26.0,999.0
11,26.0,1000.0
12,25.0,1000.0
13,24.0,1000.0
14,23.0,1001.0
15,22.0,1001.0
15,21.0,1001.0
16,20.0,1001.0
16,21.0,1002.0
16,21.0,1002.0
16,21.0,1002.0
17,23.0,1002.0
17,26.0,1002.0
17,27.0,1001.0
17,28.0,1001.0
16,30.0,1000.0
15,32.0,999.0
13,33.0,998.0
13,34.0,998.0
14,34.0,997.0
14,33.0,997.0
15,32.0,997.0
14,30.0,997.0
14,28.0,998.0
15,28.0,999.0
17,26.0,999.0
18,26.0,999.0
18,25.0,999.0
18,24.0,1000.0
20,23.0,999.0
20,22.0,999.0
20,22.0,999.0
19,21.0,1000.0
19,22.0,1000.0
19,22.0,1000.0
20,24.0,1000.0
20,25.0,999.0
20,27.0,999.0
20,29.0,998.0
18,30.0,997.0
18,31.0,996.0
18,33.0,994.0
16,35.0,994.0
14,33.0,994.0
18,20.0,997.0
19,20.0,997.0
19,21.0,998.0
19,21.0,998.0
18,20.0,999.0
18,19.0,1000.0
18,19.0,1000.0
18,19.0,1000.0
18,19.0,1000.0
18,20.0,1001.0
11,19.0,1001.0
10,18.0,1001.0
11,17.0,1002.0
13,18.0,1002.0
12,18.0,1002.0
10,21.0,1002.0
6,24.0,1002.0
4,25.0,1002.0
3,26.0,1001.0
3,27.0,1001.0
4,26.0,1001.0
3,25.0,1001.0
0,29.0,1000.0
-2,29.0,1000.0
-2,29.0,999.0
-2,29.0,999.0
-2,28.0,998.0
1,26.0,999.0
5,24.0,999.0
7,24.0,999.0
6,24.0,999.0
5,23.0,999.0
5,22.0,999.0
6,21.0,999.0
8,16.0,999.0
10,13.0,999.0
11,14.0,999.0
12,16.0,1000.0
12,20.0,1000.0
10,22.0,1000.0
9,24.0,999.0
7,27.0,998.0
4,30.0,997.0
0,32.0,996.0
2,32.0,996.0
2,32.0,995.0
2,33.0,994.0
2,33.0,994.0
2,33.0,994.0
1,32.0,994.0
3,30.0,994.0
6,25.0,995.0
10,21.0,995.0
10,24.0,996.0
12,21.0,996.0
12,20.0,995.0
12,17.0,995.0
12,18.0,995.0
11,17.0,995.0
9,19.0,996.0
9,16.0,996.0
9,19.0,996.0
10,22.0,997.0
9,25.0,997.0
9,27.0,997.0
8,28.0,996.0
8,28.0,996.0
8,29.0,996.0
7,29.0,996.0
7,30.0,996.0
8,30.0,996.0
8,30.0,996.0
8,30.0,996.0
8,29.0,997.0
11,27.0,997.0
9,25.0,998.0
9,23.0,999.0
9,23.0,999.0
10,22.0,1000.0
10,21.0,1000.0
11,19.0,1000.0
13,20.0,1000.0
13,20.0,1000.0
13,19.0,1001.0
12,19.0,1000.0
13,19.0,1001.0
14,21.0,1000.0
14,22.0,1001.0
14,24.0,1001.0
14,23.0,1000.0
13,24.0,1000.0
14,26.0,999.0
13,26.0,999.0
14,27.0,998.0
15,26.0,998.0
14,25.0,998.0
13,25.0,999.0
13,25.0,999.0
13,24.0,999.0
17,20.0,1000.0
16,20.0,1001.0
15,20.0,1001.0
14,20.0,1002.0
14,20.0,1002.0
13,20.0,1002.0
13,19.0,1003.0
13,17.0,1003.0
13,17.0,1003.0
14,17.0,1003.0
14,19.0,1004.0
14,20.0,1005.0
14,20.0,1005.0
13,23.0,1004.0
14,23.0,1004.0
13,26.0,1004.0
13,26.0,1004.0
12,26.0,1004.0
11,28.0,1003.0
9,27.0,1003.0
11,27.0,1003.0
11,26.0,1003.0
12,25.0,1004.0
14,23.0,1005.0
15,20.0,1005.0
15,19.0,1006.0
15,19.0,1007.0
15,18.0,1007.0
14,19.0,1007.0
15,17.0,1007.0
15,17.0,1007.0
15,17.0,1007.0
14,16.0,1007.0
14,17.0,1007.0
15,18.0,1007.0
13,24.0,1007.0
13,25.0,1007.0
10,26.0,1007.0
11,26.0,1007.0
10,26.0,1007.0
10,27.0,1007.0
10,29.0,1006.0
10,29.0,1006.0
10,30.0,1005.0
10,29.0,1005.0
11,27.0,1005.0
11,27.0,1005.0
10,27.0,1005.0
10,25.0,1006.0
10,24.0,1006.0
10,24.0,1006.0
11,21.0,1006.0
12,19.0,1006.0
12,18.0,1006.0
13,17.0,1006.0
12,16.0,1006.0
13,16.0,1006.0
13,17.0,1006.0
15,20.0,1006.0
14,23.0,1007.0
13,26.0,1006.0
12,27.0,1006.0
11,29.0,1005.0
11,31.0,1005.0
10,33.0,1004.0
10,35.0,1003.0
10,35.0,1002.0
9,36.0,1002.0
9,34.0,1001.0
13,28.0,1003.0
14,28.0,1002.0
14,29.0,1003.0
16,25.0,1003.0
16,25.0,1005.0
15,27.0,1004.0
15,24.0,1004.0
16,20.0,1004.0
16,21.0,1004.0
17,19.0,1004.0
15,20.0,1004.0
16,20.0,1003.0
16,20.0,1004.0
17,20.0,1004.0
17,23.0,1004.0
16,25.0,1004.0
15,29.0,1003.0
15,29.0,1003.0
15,31.0,1002.0
13,34.0,1002.0
12,36.0,1001.0
12,37.0,1000.0
11,38.0,1000.0
10,38.0,999.0
10,37.0,1000.0
11,37.0,999.0
11,36.0,999.0
9,35.0,999.0
14,29.0,1000.0
14,27.0,1001.0
15,25.0,1001.0
13,29.0,1001.0
13,28.0,1001.0
14,27.0,1001.0
14,27.0,1000.0
15,25.0,1001.0
16,24.0,1001.0
16,24.0,1004.0
16,25.0,1003.0
17,26.0,1004.0
16,28.0,1003.0
17,29.0,1003.0
17,30.0,1002.0
16,29.0,1003.0
16,29.0,1002.0
17,31.0,1002.0
16,32.0,1001.0
17,31.0,1001.0
17,30.0,1001.0
18,29.0,1000.0
18,29.0,1002.0
17,28.0,1001.0
20,26.0,1003.0
19,25.0,1003.0
18,25.0,1003.0
18,24.0,1002.0
18,23.0,1003.0
17,23.0,1002.0
17,22.0,1002.0
17,22.0,1002.0
18,21.0,1002.0
18,21.0,1002.0
18,22.0,1002.0
18,24.0,1003.0
18,25.0,1002.0
18,26.0,1002.0
18,28.0,1001.0
18,29.0,1000.0
18,30.0,1000.0
19,30.0,999.0
19,30.0,998.0
20,30.0,998.0
20,28.0,998.0
20,28.0,998.0
20,27.0,999.0
21,27.0,1001.0
20,25.0,1001.0
19,24.0,1001.0
21,24.0,1001.0
21,23.0,1002.0
20,23.0,1002.0
20,22.0,1002.0
19,21.0,1002.0
18,20.0,1002.0
19,20.0,1002.0
19,21.0,1003.0
20,23.0,1003.0
18,24.0,1003.0
18,26.0,1003.0
18,27.0,1003.0
18,29.0,1003.0
18,28.0,1003.0
18,29.0,1003.0
19,30.0,1002.0
18,30.0,1001.0
18,31.0,1001.0
18,30.0,1001.0
18,29.0,1001.0
19,28.0,1001.0
19,27.0,1002.0
19,26.0,1003.0
19,26.0,1004.0
20,25.0,1004.0
20,24.0,1004.0
21,23.0,1004.0
21,23.0,1004.0
20,22.0,1004.0
20,21.0,1004.0
20,21.0,1005.0
19,21.0,1005.0
20,22.0,1005.0
19,25.0,1005.0
20,26.0,1005.0
18,28.0,1005.0
18,29.0,1005.0
18,30.0,1004.0
18,31.0,1003.0
18,31.0,1003.0
18,32.0,1002.0
19,31.0,1001.0
19,31.0,1001.0
19,30.0,1002.0
20,29.0,1001.0
20,28.0,1003.0
17,25.0,1004.0
18,23.0,1005.0
19,21.0,1004.0
19,20.0,1004.0
19,20.0,1004.0
19,20.0,1004.0
20,20.0,1004.0
19,20.0,1004.0
19,20.0,1004.0
20,21.0,1004.0
20,22.0,1005.0
20,23.0,1005.0
19,25.0,1005.0
19,25.0,1005.0
20,25.0,1005.0
20,25.0,1005.0
21,27.0,1004.0
21,27.0,1004.0
21,28.0,1003.0
21,28.0,1002.0
21,27.0,1002.0
21,26.0,1002.0
20,25.0,1004.0
20,25.0,1003.0
20,24.0,1003.0
20,24.0,1004.0
19,23.0,1004.0
20,23.0,1004.0
20,23.0,1003.0
20,22.0,1003.0
20,22.0,1003.0
20,21.0,1002.0
20,21.0,1002.0
20,22.0,1003.0
20,23.0,1003.0
21,24.0,1003.0
20,24.0,1003.0
20,24.0,1003.0
20,25.0,1003.0
20,25.0,1002.0
20,25.0,1002.0
20,25.0,1002.0
21,25.0,1001.0
21,26.0,1001.0
21,26.0,1000.0
22,26.0,1001.0
22,26.0,1001.0
22,26.0,1002.0
22,26.0,1002.0
23,24.0,1003.0
23,24.0,1002.0
22,23.0,1002.0
22,23.0,1002.0
22,23.0,1001.0
21,23.0,1001.0
21,23.0,1001.0
21,23.0,1001.0
21,23.0,1002.0
21,23.0,1002.0
21,23.0,1002.0
21,24.0,1002.0
20,24.0,1002.0
20,24.0,1002.0
21,24.0,1003.0
22,23.0,1002.0
22,23.0,1002.0
23,24.0,1002.0
22,24.0,1002.0
23,24.0,1002.0
